College_ID,IQ,Prev_Sem_Result,CGPA,Academic_Performance,Internship_Experience,Extra_Curricular_Score,Communication_Skills,Projects_Completed,Placement
CLG9902,122,6.88,7.08,1,No,8,4,4,Yes
CLG12681,40,5.48,5.42,8,No,5,7,0,Yes
CLG15488,94,9.57,10.08,6,No,6,8,4,No
CLG12694,122,8.78,9.08,9,No,1,10,10,No
CLG12459,139,7.61,8.12,7,Yes,7,10,5,No
CLG17019,110,8.4,8.61,9,No,14,8,3,Yes
CLG6721,102,6.95,7.87,7,Yes,8,3,3,Yes
CLG2798,116,7.09,7.04,4,No,9,3,0,No
CLG5502,108,8.8,8.85,4,Yes,3,10,2,No
CLG13144,106,5.24,5.5,7,No,1,6,1,No
CLG12838,80,10,9.97,5,Yes,6,1,9,No
CLG18208,120,6.16,5.96,6,Yes,10,9,2,Yes
CLG10191,118,9.82,10.12,1,No,8,5,2,No
CLG15717,95,7.7,7.87,7,No,1,1,4,Yes
CLG2462,103,7.03,6.77,11,No,4,10,4,No
CLG15860,101,7.44,7.86,8,Yes,2,3,4,No
CLG5691,101,7.26,7.2,10,No,2,4,1,Yes
CLG10622,101,8.61,8.47,15,No,2,1,1,Yes
CLG11824,91,7.85,7.83,2,No,8,2,2,No
CLG15285,105,7.85,7.71,2,No,10,5,0,Yes
CLG13049,135,6.16,6.68,6,No,4,10,4,No
CLG7795,89,6.21,6.57,9,Yes,2,6,4,Yes
CLG13150,107,9.06,8.88,9,No,2,8,8,Yes
CLG18530,84,6.19,6.33,8,Yes,12,3,10,Yes
CLG11561,108,8.73,8.68,3,No,5,4,4,No
CLG19444,102,6.98,7.15,6,No,2,4,5,No
CLG19711,122,6.36,6.62,14,No,2,5,2,No
CLG19097,122,6.33,6.88,6,Yes,9,2,5,No
CLG7721,104,6.28,6.04,8,No,5,5,2,No
CLG15153,100,6.68,7.44,7,No,6,5,4,Yes
CLG1536,116,6.3,6.16,9,Yes,3,10,0,Yes
CLG18599,114,6.64,6.85,7,No,8,5,3,No
CLG4535,99,6.77,6.96,3,Yes,10,10,5,No
CLG1921,96,8.52,8.9,3,No,2,3,3,No
CLG8474,77,7.6,7.69,7,Yes,2,3,1,Yes
CLG17284,86,7.89,8.66,5,Yes,9,6,5,No
CLG15771,110,6.34,6.28,2,No,10,0,1,No
CLG13195,86,8.17,8.32,0,Yes,1,8,5,No
CLG16490,102,7.64,7.37,6,No,1,5,1,Yes
CLG16145,77,8.81,8.63,1,No,6,5,1,Yes
CLG7575,117,9.87,9.89,1,No,4,10,5,No
CLG15361,106,7.27,7.42,8,Yes,9,4,3,Yes
CLG8144,94,6.17,6.41,4,Yes,4,2,1,No
CLG8306,185,5.52,5.82,8,Yes,4,6,3,Yes
CLG4327,81,7.11,7.26,8,Yes,6,8,4,No
CLG1714,114,9.89,10.35,5,No,2,10,2,Yes
CLG7620,129,7.04,6.72,8,Yes,4,6,2,Yes
CLG10160,106,7.41,7.39,2,No,8,6,0,No
CLG7556,119,9.25,9.44,3,No,1,7,3,Yes
CLG2439,89,9.12,9,6,No,3,11,0,No
CLG18427,114,2.31,2.63,6,No,8,5,1,No
CLG19426,156,3.87,2.08,7,Yes,4,8,4,Yes
CLG6787,42,4.5,4.66,4,Yes,9,9,0,No
CLG19525,41,5.35,5.41,7,No,9,3,1,Yes
CLG5131,95,3.9,3.43,9,Yes,5,4,2,No
CLG15273,83,6.96,6.99,1,Yes,14,9,4,No
CLG8365,82,10,10.5,9,Yes,2,8,0,No
CLG16878,101,9.87,9.95,2,No,2,5,0,No
CLG11974,114,7.41,7.41,5,Yes,2,8,1,Yes
CLG4413,80,7.69,7.75,6,No,4,8,3,Yes
CLG18258,86,2.4,2.76,3,No,5,3,6,Yes
CLG1886,82,5.04,5.24,5,No,1,5,0,Yes
CLG19206,117,7.1,7.71,10,No,8,9,2,No
CLG7030,39,7.45,7.62,1,Yes,11,3,4,Yes
CLG9108,95,10,10.36,10,No,5,7,4,No
CLG11771,112,5.36,5.68,7,Yes,3,6,0,Yes
CLG8185,37,6.55,6.84,8,No,2,2,4,Yes
CLG3351,62,6.95,7.09,3,Yes,7,1,0,Yes
CLG4164,90,7.17,7.66,5,No,1,7,3,Yes
CLG15520,105,7.58,7.55,9,No,3,12,1,No
CLG12874,119,7.18,7.1,8,Yes,5,4,0,Yes
CLG12460,107,8.89,8.91,2,No,10,10,3,Yes
CLG3031,108,2.91,3.57,2,Yes,10,6,3,Yes
CLG15931,115,8.46,8.15,4,No,1,2,1,Yes
CLG3632,139,6.65,6.74,9,Yes,6,4,5,Yes
CLG19242,66,7.95,8.03,8,Yes,7,0,3,No
CLG16493,84,9.58,9.38,1,Yes,6,7,3,Yes
CLG4996,111,7,7.62,8,No,8,1,3,No
CLG19025,90,7.26,7.55,8,Yes,4,2,3,No
CLG9845,114,7.71,7.93,1,Yes,8,2,4,Yes
CLG7911,94,8.95,9.3,2,Yes,10,6,0,Yes
CLG12981,39,8.61,8.78,5,No,5,7,5,No
CLG2272,101,5.88,5.96,4,No,1,8,0,Yes
CLG7271,81,8.87,9.01,5,Yes,1,2,0,No
CLG13864,102,7.59,7.82,5,Yes,2,5,2,No
CLG13856,91,8.88,9.39,4,No,7,6,1,Yes
CLG3568,110,6.58,6.47,4,Yes,1,1,5,Yes
CLG13245,96,9.67,9.78,7,Yes,10,8,3,Yes
CLG14010,106,9.7,10.05,9,No,3,4,4,No
CLG10799,86,5.71,6.11,10,Yes,7,2,0,Yes
CLG6578,91,5.8,5.9,8,No,1,6,5,Yes
CLG7503,114,7.17,6.94,3,Yes,2,6,10,Yes
CLG12156,114,9.19,8.81,7,Yes,9,8,8,No
CLG0160,98,6.28,6.74,4,No,8,2,3,No
CLG19110,118,7.54,7.68,3,Yes,10,7,0,Yes
CLG3640,116,5.64,6.02,2,No,7,10,4,No
CLG2683,92,8.57,9.47,4,Yes,0,4,2,No
CLG1678,118,8.94,9.11,9,No,4,4,2,No
CLG16180,119,7.49,7.57,8,Yes,7,6,5,No
CLG4538,92,6.76,6.54,9,Yes,1,2,3,No
CLG12596,101,8.43,9.05,4,Yes,7,2,3,Yes
CLG6202,93,9.48,9.27,10,Yes,8,1,1,Yes
CLG2219,101,7.07,7.24,3,No,9,7,0,Yes
CLG19742,102,8.54,8.61,10,No,3,6,4,No
CLG8458,98,7.43,7.35,4,No,9,2,0,Yes
CLG7292,100,7.28,7.43,1,Yes,8,6,2,Yes
CLG12735,119,7.61,7.68,8,No,1,6,5,Yes
CLG7712,82,3.46,3.91,3,No,1,4,2,Yes
CLG0219,84,6.42,7.45,10,No,4,10,2,No
CLG10349,68,5.47,5.89,3,No,5,2,5,Yes
CLG14943,46,7.15,7.99,7,No,2,6,2,Yes
CLG1003,77,5.18,4.79,6,No,1,9,4,Yes
CLG18304,92,8.85,9.39,3,Yes,0,8,3,No
CLG9522,126,8.52,9.14,1,No,2,1,1,No
CLG14314,87,7.13,6.64,10,No,4,6,4,No
CLG2994,97,6.86,6.98,0,Yes,10,9,5,Yes
CLG5666,97,9.18,9.76,12,Yes,3,6,10,Yes
CLG8999,116,3.81,3.34,4,Yes,10,9,10,Yes
CLG12989,113,8.04,8.26,7,No,8,5,7,Yes
CLG9124,78,7.61,8.43,1,No,7,8,10,No
CLG10855,106,6.73,6.89,2,No,3,7,1,Yes
CLG9690,78,9.4,9.59,6,Yes,7,7,5,Yes
CLG5322,70,8.76,9.19,4,Yes,9,6,4,Yes
CLG14583,90,7.49,7.21,5,Yes,5,7,2,Yes
CLG1531,101,6.15,6.59,6,Yes,6,7,3,No
CLG18093,78,5.57,6.03,4,Yes,5,1,0,No
CLG11755,94,8,7.96,9,Yes,10,9,2,Yes
CLG7215,120,8.26,8.62,5,No,3,13,3,No
CLG3505,93,7.38,7.67,10,Yes,13,3,2,No
CLG3410,98,7.77,8.1,9,No,10,1,0,No
CLG5501,105,4.79,5.09,4,No,10,1,10,Yes
CLG14176,122,6.48,6.29,9,Yes,14,2,5,Yes
CLG18751,82,8.24,8.37,10,Yes,6,1,1,Yes
CLG15917,102,6.27,6.86,6,Yes,9,9,5,Yes
CLG8460,87,6.67,7.02,8,No,1,10,6,No
CLG19247,93,9.75,10.36,10,No,6,5,2,No
CLG1416,77,6.56,5.97,3,No,6,4,3,No
CLG3575,95,5.49,5.73,0,No,9,10,5,Yes
CLG19856,107,5.48,5.6,7,No,6,4,3,No
CLG2360,98,8.29,7.92,4,No,8,4,3,Yes
CLG15268,111,5.42,5.89,4,No,1,9,4,Yes
CLG6467,93,6.15,6.12,5,Yes,4,10,1,No
CLG6137,95,4.5,4.8,3,No,3,6,5,No
CLG9330,90,8.96,8.83,10,Yes,3,8,2,No
CLG1093,82,5.24,5.14,6,No,8,1,1,Yes
CLG6375,114,2.23,2.5,6,No,7,3,4,Yes
CLG19564,94,6.45,6.69,8,Yes,6,0,1,Yes
CLG17728,108,5.6,5.75,1,No,5,6,0,No
CLG10611,87,5.69,6.13,6,Yes,7,6,3,No
CLG17659,90,6.78,7.14,4,Yes,8,4,4,Yes
CLG13469,46,7.56,7.67,7,Yes,7,10,7,Yes
CLG14553,72,7.69,7.18,1,No,10,0,0,No
CLG1267,86,8.42,8.93,4,No,1,10,1,Yes
CLG2421,110,7.13,7.42,4,Yes,2,3,3,Yes
CLG11048,95,4.5,4.5,3,Yes,1,9,1,Yes
CLG14877,96,8.55,9.5,10,No,9,8,4,Yes
CLG6341,119,5.39,5.71,9,Yes,3,10,2,No
CLG13732,114,7.66,7.59,3,No,1,7,0,No
CLG8692,105,8.5,8.39,5,No,8,9,2,No
CLG17574,99,9,9.55,10,No,8,1,0,Yes
CLG16841,81,6.96,7.53,3,No,9,10,1,No
CLG2333,115,8.16,7.95,5,Yes,1,8,4,No
CLG17784,96,2.77,3.43,2,No,8,10,5,Yes
CLG19091,81,9.4,9.75,3,No,6,6,2,Yes
CLG0590,113,9.64,10.31,10,No,9,2,5,No
CLG3367,102,6.36,6.47,0,Yes,5,4,4,No
CLG19565,102,6.44,7.15,5,No,1,2,4,Yes
CLG15367,94,4.5,4.8,9,No,0,3,2,No
CLG7524,112,7.39,7.48,1,Yes,12,10,3,No
CLG10936,94,9.18,9.46,7,No,8,5,1,No
CLG5431,87,7.44,7.65,5,Yes,4,1,5,No
CLG6149,123,8.37,8.71,10,Yes,7,7,5,No
CLG3775,112,9.38,9.37,1,No,2,8,5,Yes
CLG17070,92,6.07,6.48,9,Yes,10,9,2,No
CLG1478,59,5.97,6.25,5,No,15,5,1,No
CLG14462,101,4.87,5.02,2,Yes,1,9,5,Yes
CLG8201,87,6.95,6.68,9,No,3,6,3,Yes
CLG6869,99,8.09,8.46,4,No,9,0,3,No
CLG4399,40,9.24,9.56,9,No,9,10,0,No
CLG8368,78,6.38,6.5,8,No,5,4,0,No
CLG15546,110,7.34,7.87,2,No,8,6,2,No
CLG5928,120,9.6,9.71,7,No,9,8,2,No
CLG9663,99,7.21,7.85,1,Yes,3,10,1,No
CLG0106,97,8.56,9.2,7,Yes,6,2,4,Yes
CLG8165,98,7.83,8.42,12,No,8,7,5,No
CLG2290,92,5.52,6.36,7,Yes,4,1,3,Yes
CLG10986,90,7.74,8.29,6,Yes,1,3,2,Yes
CLG6985,73,5.99,6.27,3,No,7,3,3,No
CLG2052,95,7.07,7.34,2,Yes,1,3,3,Yes
CLG13637,101,5.18,5.86,5,No,9,7,2,No
CLG9714,86,9.65,9.77,3,Yes,2,9,3,No
CLG10357,82,7.9,8.04,7,No,9,9,3,Yes
CLG1456,72,9.7,9.71,3,No,3,3,1,No
CLG17136,90,9.49,9.54,8,No,3,9,2,Yes
CLG17340,80,4.85,5.57,1,Yes,9,8,1,No
CLG2621,106,7.59,8.06,0,Yes,6,6,2,No
CLG4229,87,7.41,7.1,8,No,1,6,4,No
CLG15394,103,7.78,7.74,8,Yes,3,6,3,Yes
CLG5348,81,8.52,9.01,12,No,7,4,3,No
CLG3416,99,10,10.43,9,Yes,10,5,5,No
CLG12811,78,9.13,10.04,6,No,5,5,2,No
CLG7479,102,7.16,6.65,10,Yes,3,10,4,No
CLG14342,43,8.05,8.24,5,No,10,5,3,No
CLG19485,90,2.83,3.27,3,Yes,4,1,1,No
CLG12318,121,4.5,4.81,6,No,1,9,0,Yes
CLG0554,76,6.61,6.94,4,Yes,4,8,9,No
CLG15099,88,8.19,8.27,7,No,10,10,2,No
CLG11161,105,6.36,6.44,6,No,13,4,3,Yes
CLG2719,99,5.53,5.61,6,No,9,6,5,No
CLG12024,87,5.85,6.59,8,Yes,2,6,0,Yes
CLG12263,126,6.5,6.41,6,Yes,4,12,4,No
CLG0842,116,8.33,8.25,3,No,4,6,1,Yes
CLG3000,94,7.8,8.08,5,No,0,7,5,Yes
CLG5768,91,6.38,6.68,9,Yes,3,10,4,Yes
CLG9250,123,10,9.82,5,Yes,4,6,0,Yes
CLG19475,112,7.33,7.62,2,Yes,4,9,3,Yes
CLG19687,59,6.55,7.01,3,No,7,8,1,Yes
CLG4939,35,6.42,6.34,4,Yes,1,10,4,Yes
CLG17224,105,5.62,5.76,9,Yes,7,6,0,Yes
CLG19336,34,8.55,8.82,7,Yes,3,7,5,No
CLG9843,101,6.5,6.81,2,No,4,10,0,No
CLG10520,100,8.9,9.33,0,Yes,12,5,3,Yes
CLG8391,91,6.15,6.15,7,No,8,3,5,No
CLG2465,110,7.03,7.31,4,Yes,4,9,0,Yes
CLG14401,102,7.42,7.62,4,No,4,7,0,Yes
CLG19907,73,6.73,6.65,7,No,4,3,1,Yes
CLG1942,198,6.46,6.8,1,Yes,2,1,1,Yes
CLG9772,106,6.45,6.58,14,No,9,9,5,Yes
CLG19653,114,8.28,8.16,8,Yes,6,3,4,No
CLG11667,87,9.19,9.05,4,Yes,7,4,4,Yes
CLG7707,66,9.29,9.45,4,No,10,4,1,Yes
CLG14384,79,3.39,2.82,7,No,8,5,1,No
CLG4268,157,7.13,6.98,3,No,1,6,0,Yes
CLG8826,121,6.88,7.09,8,Yes,5,7,0,No
CLG3875,121,7.06,7.58,1,Yes,2,10,5,Yes
CLG11196,70,9.65,9.94,7,No,3,9,3,No
CLG7584,98,8.19,8.7,5,Yes,5,6,2,No
CLG13893,37,10,10.46,7,Yes,3,9,4,No
CLG4119,105,8.35,8.88,8,Yes,9,6,0,No
CLG14777,163,4.5,4.55,0,No,6,0,5,No
CLG0631,96,9.3,9.26,5,No,8,1,9,Yes
CLG18691,125,5.93,6.67,6,Yes,3,6,4,No
CLG10790,89,6.17,6.41,8,No,3,3,0,Yes
CLG2190,112,8.42,8.77,5,No,5,6,1,No
CLG13411,84,8,9.08,3,No,9,2,5,Yes
CLG14580,47,4.93,5.01,10,No,6,2,1,Yes
CLG18555,84,5.15,4.9,5,Yes,4,6,4,Yes
CLG15839,107,6.12,6.03,8,No,8,9,1,Yes
CLG13584,113,6.74,6.89,8,No,2,9,5,Yes
CLG15359,105,6.35,6.47,9,No,1,10,3,Yes
CLG8342,105,4.59,4.5,2,Yes,10,5,2,No
CLG16914,102,8.24,9.06,6,Yes,8,9,5,No
CLG1851,104,8.73,8.87,2,Yes,3,2,5,Yes
CLG5355,106,10,9.56,10,Yes,7,1,3,No
CLG6660,124,10,10.28,10,No,7,9,0,Yes
CLG15479,152,6.56,6.75,12,Yes,9,7,5,No
CLG19006,82,7.55,7.08,0,No,10,7,2,No
CLG5767,113,5.85,6.3,8,No,5,7,1,No
CLG11811,97,7.99,8.44,10,Yes,8,5,4,No
CLG10070,118,3.84,2.08,3,Yes,3,4,1,No
CLG8378,96,7.51,7.73,6,No,1,1,3,No
CLG1285,114,8.53,8.6,2,No,3,5,5,No
CLG11226,110,5.8,5.67,10,Yes,6,4,3,Yes
CLG16140,113,7.37,7.43,5,Yes,6,3,4,Yes
CLG7179,120,6.59,6.73,6,Yes,4,8,5,Yes
CLG8224,123,3.39,2.62,0,No,4,4,5,Yes
CLG12030,118,9.86,9.98,2,Yes,8,1,1,No
CLG17162,64,6.08,6.01,6,Yes,7,7,5,No
CLG11683,98,10,9.94,3,Yes,9,8,1,No
CLG6758,94,6.13,6.54,8,Yes,10,9,1,No
CLG4351,78,5.54,5.87,10,Yes,8,10,5,Yes
CLG2631,78,6.24,5.81,0,No,7,6,5,Yes
CLG0382,77,7.77,7.38,9,No,1,8,2,No
CLG3067,129,7.5,7.54,10,No,9,10,5,Yes
CLG10975,108,10,9.94,8,No,2,10,1,No
CLG18768,77,8.62,8.64,10,No,10,4,2,No
CLG9371,93,7.48,7.63,6,Yes,1,4,7,Yes
CLG15326,106,2.29,3.61,7,Yes,3,7,3,Yes
CLG6091,101,6.37,6.22,5,No,4,2,3,Yes
CLG19013,113,8.08,7.93,5,No,1,4,5,Yes
CLG9968,96,4.84,4.87,9,Yes,9,6,2,Yes
CLG14114,128,6.55,6.58,10,Yes,8,7,5,No
CLG18324,106,6.22,7.15,8,Yes,7,10,2,No
CLG7661,137,7.64,7.98,1,No,10,13,0,Yes
CLG9926,88,6.01,5.87,10,Yes,5,5,4,No
CLG7022,100,7.55,7.23,6,Yes,1,10,5,No
CLG19931,95,10,10.25,4,No,4,9,2,Yes
CLG6116,87,6.57,7.04,7,Yes,9,1,0,Yes
CLG10169,103,10,10.5,7,Yes,10,4,2,No
CLG14100,116,7.48,7.99,2,No,3,6,7,No
CLG11506,80,6.29,6.33,9,Yes,1,0,4,Yes
CLG4293,79,8.11,8.51,7,Yes,4,6,0,Yes
CLG15791,86,6.82,6.62,2,Yes,5,8,4,Yes
CLG18315,95,8.33,8.31,2,No,10,7,5,No
CLG3109,75,2.71,2.24,10,Yes,10,8,3,No
CLG17572,39,7.78,7.97,4,Yes,9,6,6,No
CLG19365,102,6.41,6.55,2,Yes,6,3,8,Yes
CLG6986,127,6.28,6.04,8,No,9,3,2,Yes
CLG3480,115,6.55,6.72,3,No,3,4,3,No
CLG14068,106,10,9.83,3,Yes,7,0,5,Yes
CLG7537,89,6.44,6.48,10,Yes,3,10,4,No
CLG4445,77,5.81,6,4,Yes,6,9,4,Yes
CLG19093,106,8.92,9.14,10,No,1,6,7,Yes
CLG7115,104,6.8,6.89,11,No,9,5,3,Yes
CLG2469,87,5.75,5.84,2,No,0,10,2,No
CLG10892,86,2.81,3.18,1,No,8,7,4,Yes
CLG17903,89,4.5,5.1,1,No,10,2,5,Yes
CLG14518,80,9.25,9.77,4,No,7,10,1,Yes
CLG9361,126,5.87,6.84,7,Yes,5,7,2,Yes
CLG4242,90,7.45,7.73,7,Yes,7,9,0,Yes
CLG17107,69,8.15,8.13,7,No,1,6,3,No
CLG9678,174,5.52,5.73,4,Yes,3,5,1,No
CLG12788,83,5.8,5.98,13,No,8,6,0,No
CLG0270,103,6.33,6.79,4,No,2,2,2,No
CLG7534,99,3.23,3.66,3,Yes,2,0,4,No
CLG7412,121,8.82,9.16,5,Yes,1,9,3,Yes
CLG15256,80,6.81,6.88,9,Yes,5,0,3,Yes
CLG16124,119,6.86,7.35,9,Yes,1,10,2,Yes
CLG11265,116,8.94,8.6,10,No,6,8,2,No
CLG13664,94,4.74,5.21,9,Yes,8,3,2,Yes
CLG10548,117,8.55,8.35,8,Yes,6,12,1,Yes
CLG15457,85,5.3,5.3,8,No,7,1,4,No
CLG16402,127,4.87,5.1,3,Yes,6,4,3,No
CLG3366,116,10,10.23,3,No,1,5,0,No
CLG8628,94,7.85,8.2,2,Yes,2,5,4,No
CLG11551,91,7.79,8.15,4,Yes,10,2,5,No
CLG7963,112,7.38,7.56,8,Yes,10,2,6,Yes
CLG9913,128,5.9,6.08,10,No,9,9,5,Yes
CLG17153,100,9.25,9.85,8,No,3,10,3,No
CLG7195,123,7.98,8.48,5,Yes,4,3,1,No
CLG1342,119,4.57,4.5,5,No,2,9,3,No
CLG15453,81,7.08,7.08,1,No,14,6,0,No
CLG4562,131,6.67,6.45,3,Yes,3,9,4,Yes
CLG13609,108,7.47,7.65,8,No,3,4,1,Yes
CLG11801,116,8.94,9.42,7,Yes,1,7,3,Yes
CLG17795,111,6.55,6.66,3,Yes,5,6,5,No
CLG18429,105,6.71,6.91,5,No,3,3,3,Yes
CLG2894,110,8.68,8.35,5,Yes,5,9,5,No
CLG18985,111,7.15,7.56,9,No,5,10,4,Yes
CLG6834,120,9.91,10.5,7,No,3,8,3,No
CLG18610,100,9.67,9.96,7,Yes,5,5,0,No
CLG18199,192,8.81,9.23,8,Yes,10,8,0,No
CLG1086,99,7.04,7.36,10,Yes,9,5,5,Yes
CLG8228,100,6.22,6.81,2,No,10,11,3,No
CLG0607,91,10,9.71,10,Yes,8,1,4,No
CLG7574,105,7.55,8.09,1,No,3,8,2,Yes
CLG1872,82,7.97,7.83,10,No,5,10,0,No
CLG14546,92,7.98,7.77,8,No,11,10,3,No
CLG5992,124,8.25,8.16,1,No,7,9,5,No
CLG1144,86,9.34,9.07,10,No,6,8,4,No
CLG6374,111,4.5,4.5,5,No,7,8,3,No
CLG11490,77,6.88,7.22,5,No,7,5,5,No
CLG2565,100,8.7,8.73,4,No,5,1,1,No
CLG5559,98,2.73,2.89,13,No,10,1,2,No
CLG1066,114,5.59,5.44,1,No,4,9,3,Yes
CLG19895,104,8.1,8.62,7,No,9,0,3,Yes
CLG9005,95,7.71,7.39,0,Yes,5,6,5,Yes
CLG16925,110,7.46,8.25,10,No,5,8,3,No
CLG14151,89,9.8,10.18,3,No,10,5,4,Yes
CLG18860,85,7.68,7.95,1,Yes,14,0,4,No
CLG9798,124,6.92,7.06,8,No,8,4,0,No
CLG8244,85,4.5,5.06,6,No,8,4,0,No
CLG6010,110,5.44,5.99,8,Yes,9,7,0,No
CLG3923,130,9.38,9.82,4,No,4,3,3,No
CLG19275,105,8.34,8.49,2,Yes,4,9,2,Yes
CLG2167,90,9.37,9.34,7,No,1,5,6,No
CLG17624,102,7.04,6.61,9,No,4,4,2,No
CLG10766,112,4.67,4.89,1,No,10,3,4,Yes
CLG14800,78,6.78,7.48,4,No,5,2,5,No
CLG8555,74,9.29,9.69,9,No,10,4,5,Yes
CLG12181,86,10,10.18,6,Yes,10,2,1,Yes
CLG1237,98,5.39,5.52,10,No,4,0,2,No
CLG0105,109,7.65,7.76,0,No,1,8,1,Yes
CLG19964,97,6.92,6.54,6,Yes,0,9,0,No
CLG4139,85,4.5,4.81,9,Yes,1,1,2,No
CLG14689,85,7.75,8.34,8,No,4,9,1,No
CLG10797,126,9.09,9.16,9,Yes,2,8,5,Yes
CLG4524,110,6.95,6.9,3,No,2,3,2,No
CLG17297,92,6.85,6.8,2,No,10,0,5,No
CLG8578,70,7.43,8.03,2,No,13,2,2,Yes
CLG4463,102,7.53,7.92,5,Yes,6,14,2,Yes
CLG10899,97,9.46,9.64,1,Yes,8,6,3,No
CLG8896,94,8.39,8.62,6,No,2,9,2,Yes
CLG1262,196,8.27,8.27,6,No,5,7,2,Yes
CLG4344,120,6.58,6.62,7,No,6,4,0,Yes
CLG14120,100,4.5,4.82,1,No,3,3,5,No
CLG6466,107,4.98,5.27,6,Yes,4,8,5,Yes
CLG9270,120,8.38,7.78,4,No,10,6,1,Yes
CLG18292,111,6.39,6.8,4,No,8,7,0,No
CLG9880,94,6.18,6.58,2,Yes,1,2,2,No
CLG5199,88,4.5,5.05,8,Yes,9,1,4,Yes
CLG13770,184,6.22,6.3,1,Yes,0,2,1,Yes
CLG6221,104,2.81,2.1,4,No,10,0,5,No
CLG2057,79,7.41,7.77,9,No,8,7,3,No
CLG8944,128,6.39,6.56,1,Yes,2,3,3,No
CLG9112,100,7.33,7.86,5,No,5,9,5,Yes
CLG13319,97,6.77,6.9,6,Yes,9,5,4,Yes
CLG17251,105,8.41,9.02,5,No,4,10,2,Yes
CLG10716,93,9.28,9.19,5,Yes,5,12,4,Yes
CLG18525,94,6.41,6.7,10,No,9,2,4,Yes
CLG18892,100,8.59,8.51,3,No,8,1,1,Yes
CLG18284,131,8.53,8.11,7,Yes,7,5,4,No
CLG8015,102,7.08,6.67,6,No,6,8,5,No
CLG15085,114,7.55,7.73,1,Yes,6,3,5,No
CLG8556,106,8.62,8.91,5,Yes,4,1,0,No
CLG11636,77,7.34,8.07,5,Yes,0,9,2,No
CLG12080,112,7.71,7.93,2,Yes,9,1,3,No
CLG7714,102,6.23,5.91,9,No,11,3,5,No
CLG13459,80,7.92,8.57,8,Yes,3,9,3,Yes
CLG16561,94,9.23,10.14,8,Yes,0,9,3,No
CLG13317,100,5.56,5.64,6,Yes,3,10,0,No
CLG16508,123,8.35,8.37,11,No,6,1,0,Yes
CLG4585,116,5.83,5.51,8,No,4,2,3,Yes
CLG5078,37,4.5,4.64,4,Yes,7,7,1,Yes
CLG2832,83,10,10.2,6,Yes,3,6,1,No
CLG4549,102,7.41,7.59,7,No,3,6,0,No
CLG14307,125,8.49,8.38,0,No,2,3,4,Yes
CLG14864,90,7.87,8.29,3,Yes,4,4,1,Yes
CLG12143,104,9.43,9.55,10,No,7,1,4,No
CLG3547,110,6.1,6,3,No,5,9,5,No
CLG18793,31,6.83,6.77,2,No,9,6,4,Yes
CLG12823,90,6.54,6.95,4,No,4,14,1,No
CLG1734,47,7.32,7.52,5,Yes,8,0,0,No
CLG3647,105,4.62,4.5,10,Yes,4,10,0,No
CLG17664,114,6.39,6.91,8,No,6,0,5,Yes
CLG18441,98,8.58,9.33,2,Yes,6,10,3,Yes
CLG2412,136,8.47,8.49,7,No,1,5,0,No
CLG9699,105,10,10.2,3,No,6,8,3,No
CLG0404,120,2.52,2.36,6,No,3,10,1,No
CLG12550,97,2.26,3.86,2,Yes,9,1,0,Yes
CLG19255,101,6.52,6.98,10,Yes,2,1,7,Yes
CLG13310,74,7.77,7.72,6,No,8,1,5,No
CLG12638,96,7.85,8.32,2,Yes,7,10,2,No
CLG10418,121,2.98,2.4,10,Yes,3,6,0,Yes
CLG7869,98,6.44,6.32,10,No,9,10,0,Yes
CLG3468,88,7.38,7.81,9,No,4,2,5,Yes
CLG16273,99,9.55,10.34,5,No,4,10,5,No
CLG7083,116,9.37,9.25,10,No,3,1,4,Yes
CLG8328,99,9.07,9.53,3,No,2,10,4,Yes
CLG7830,90,4.5,4.51,2,Yes,8,1,3,Yes
CLG15644,93,6.03,6.27,6,Yes,3,10,4,No
CLG16520,89,6.26,6.14,3,No,10,6,1,Yes
CLG4503,92,9.18,9.18,8,No,1,10,5,No
CLG1817,106,6.81,7.11,8,No,10,5,1,No
CLG10461,121,4.5,5.01,2,Yes,8,10,3,Yes
CLG8902,93,5.92,5.83,4,No,6,6,1,No
CLG18894,70,6.37,6.64,8,Yes,9,1,2,Yes
CLG18979,86,5.82,6.48,2,Yes,2,12,4,No
CLG6322,72,9.37,9.68,3,Yes,1,9,4,No
CLG3723,93,8.45,8.61,10,Yes,6,5,5,Yes
CLG10647,110,7.87,8.21,12,No,1,7,5,Yes
CLG9892,79,9.27,9.59,6,No,3,0,2,No
CLG5558,110,6.79,7.87,5,Yes,2,4,1,No
CLG2033,103,10,10.5,6,No,1,1,1,Yes
CLG18942,73,7.95,8.14,7,Yes,2,2,0,Yes
CLG3496,91,7.53,8.09,7,Yes,6,2,2,No
CLG7154,86,8.12,8.58,6,Yes,6,10,0,No
CLG10469,87,6.82,6.71,10,Yes,8,10,2,Yes
CLG9962,121,5.57,5.5,10,Yes,2,3,4,No
CLG9509,92,6.13,6.37,0,No,7,10,0,No
CLG13506,112,9.27,9.86,0,Yes,5,3,4,No
CLG14281,82,7.96,8.09,9,No,10,2,1,No
CLG19656,109,10,9.97,8,No,2,5,5,Yes
CLG10268,115,9.09,9.12,2,Yes,2,9,1,Yes
CLG13193,92,8.65,9.37,3,Yes,9,1,1,No
CLG12879,103,5.57,5.62,4,Yes,12,5,4,No
CLG1289,71,7.59,7.67,1,No,10,4,5,No
